time;PWV APEX;PWV UCSC;Humedad;Temperatura
1712880060;2.007775981;1.850284119;49.0;-2.0
1712901660;1.520649842;1.399070817;30.3;-2.0
1712923260;1.667283089;1.541061661;13.8;-1.5
1712944860;2.257909942;2.038298722;17.5;2.3
1712966460;2.800694344;2.517151972;46.6;-0.5
1712988060;2.524601856;2.056997158;54.5;-3.9
1713009660;3.141904164;2.219619478;70.3;-3.4
1713031260;2.691063158;2.089526381;55.5;0.1
1713052860;3.277166622;2.072994628;82.1;-0.9
1713074460;1.64426915;1.434866147;88.3;-4.9
1713096060;1.956521661;1.545493361;90.3;-6.5
1713117660;2.631785814;2.272379753;64.6;-1.8
1713139260;1.535652031;1.404649897;85.0;-3.3
1713160860;1.226864097;1.116093797;93.4;-6.6
1713182460;1.300632478;1.195356589;89.9;-9.1
1713204060;1.467026906;1.356506956;77.4;-6.6
1713225660;2.407059475;1.644302819;72.0;-5.4
1713247260;0.668585219;0.572414939;42.1;-8.4
1713268860;0.725965986;0.617480408;8.0;-5.7
1713290460;0.849656075;0.714209119;9.4;0.1
1713312060;0.844772189;0.737183753;17.4;-0.2
1713333660;0.581985711;1.615427558;13.3;-1.0
1713355260;0.564219272;1.614065592;7.9;-0.6
1713376860;0.667973031;1.577414722;8.2;4.1
1713398460;0.563724653;0.844044386;11.4;2.9
1713420060;0.308311047;1.050141953;8.9;0.8
1713441660;0.2721074;0.525106675;6.9;-0.8
1713463260;0.601591986;1.728102678;6.2;5.7
1713484860;1.001352439;1.727262736;12.4;3.3
1713506460;0.699912942;0.660425353;10.1;0.8
1713528060;0.391378572;0.465754253;2.6;1.6
1713549660;0.444372236;0.503390231;3.9;5.4
1713571260;0.969071033;1.111086361;12.2;3.1
1713592860;1.458395117;0.766101622;12.0;1.1
1713614460;1.497804328;0.428675831;16.4;0.3
1713636060;2.165979178;0.537419317;20.2;4.4
1713657660;2.904171642;1.316929811;26.6;2.3
1713679260;4.176785778;1.504223197;32.3;1.3
1713700860;3.901889144;1.635430147;33.6;-0.3
1713722460;3.717074228;1.648334156;27.7;2.8
1713744060;3.609692119;1.853364603;30.3;1.2
1713765660;3.318341889;1.800892886;26.0;-2.0
1713787260;2.926264722;1.769599636;37.8;-2.5
1713808860;2.682073664;1.871477919;34.9;2.1
1713830460;2.553799486;2.192068183;33.5;1.3
1713852060;1.737217514;2.023925053;44.3;-1.9
1713873660;1.332209883;1.797972472;48.5;-3.7
1713895260;1.145927747;1.497605372;23.0;1.8
1713916860;1.294950781;1.344227147;21.6;1.8
1713938460;0.973266717;0.643336694;22.2;-0.1
1713960060;0.637293981;0.600977583;13.3;0.2
1713981660;0.821019028;1.070554372;6.1;4.9
1714003260;1.081312872;1.745827144;15.8;2.5
1714024860;1.821251306;1.573605472;21.1;-0.3
1714046460;1.674505086;1.651539486;8.1;0.5
1714068060;1.715395639;1.471957908;14.7;4.9
1714089660;2.037172058;1.648131758;17.5;3.3
1714111260;2.621542292;1.183000328;29.1;1.0
1714132860;2.810403633;1.246910506;29.0;0.1
1714154460;2.369998411;1.329135669;16.6;4.5
1714176060;2.564965747;1.710605767;19.3;2.9
1714197660;2.723445519;1.271876744;16.3;1.3
1714219260;2.681983336;0.877232661;14.7;-0.9
1714240860;3.060468003;0.734556136;31.0;2.8
1714262460;2.956372108;1.481958633;35.7;2.3
1714284060;2.602264517;1.321267969;32.7;0.9
1714305660;2.719655347;0.797417753;25.8;0.9
1714327260;3.035113553;0.693239969;23.9;3.1
1714348860;3.070390419;0.920983475;35.1;0.9
1714370460;3.099304286;0.922250431;66.1;-4.0
1714392060;2.955949181;0.739826817;79.4;-5.5
1714413660;2.372959783;0.716809164;52.3;-0.9
1714435260;2.753113986;0.713407661;50.4;-0.8
1714456860;2.170099386;0.554739475;79.0;-5.7
1714478460;1.316546114;0.466091611;60.5;-6.3
1714500060;0.859488894;0.553497586;29.3;-1.1
1714521660;0.681714144;0.626417758;29.5;0.2
1714543260;0.601602764;0.558156147;31.5;0.5
1714564860;0.564268731;0.509670633;33.6;0.8
1714586460;0.585017294;0.54072265;35.6;1.1
1714608060;0.812112811;0.744878642;48.8;-0.9
1714629660;0.796345531;0.7326379;80.2;-6.1
1714651260;1.018342972;0.936875528;69.2;-5.7
1714672860;1.881606233;1.124581472;48.5;-1.2
1714694460;3.742351639;1.487090392;77.5;-2.1
1714716060;1.701213556;1.559215889;95.4;-4.9
1714737660;1.902243889;1.743605831;93.8;-7.0
1714759260;1.908699139;1.75541905;74.8;-5.0
1714780860;2.126981883;1.877925989;68.9;-4.9
1714802460;0.986098058;0.846946994;74.0;-8.9
1714824060;0.446767367;0.343570156;18.8;-8.3
1714845660;0.436328064;0.387431497;7.3;-1.8
1714867260;1.268034264;1.215413161;26.7;-2.1
1714888860;0.812216278;0.65164935;22.6;-4.4
1714910460;0.84242905;0.715841131;12.0;-4.6
1714932060;1.464296222;1.376367897;10.6;0.2
1714953660;2.780289003;2.327519475;30.9;-0.8
1714975260;2.431726442;2.023783267;39.9;-5.0
1714996860;3.016567972;2.49489415;51.7;-5.7
1715018460;3.277071811;2.844224786;44.6;-0.6
1715040060;3.144170036;2.917775847;46.0;-1.0
1715061660;3.041932253;2.445459981;64.6;-5.5
1715083260;2.722616325;2.187264825;49.4;-5.7
1715104860;2.536455756;2.102485833;30.4;-0.7
1715126460;2.633964164;2.425455711;56.7;-3.0
1715148060;2.240341422;1.808966989;66.6;-7.2
1715169660;1.488001353;1.395222297;20.3;-7.0
1715191260;1.251349106;1.171882722;9.6;1.2
1715212860;1.565858;1.495030833;20.6;0.3
1715234460;1.37921255;1.253883733;24.0;-4.3
1715256060;1.555475747;1.457043936;20.4;-4.4
1715277660;2.493245567;2.114896411;20.5;1.3
1715299260;3.496860008;3.446004253;26.9;0.0
1715320860;3.982420869;3.719515117;47.8;-3.7
1715342460;3.429157658;2.970413814;62.0;-5.1
1715364060;2.364660661;2.038468244;42.3;0.5
1715385660;2.361438147;2.088597486;39.7;0.0
1715407260;1.817312042;1.570074564;59.4;-4.7
1715428860;1.33079555;1.156843411;55.3;-6.4
1715450460;1.496342067;1.425135319;27.5;0.4
1715472060;2.312551325;2.031375164;36.5;-0.6
1715493660;1.600943283;1.396171106;53.6;-5.9
1715515260;1.315239439;1.180060981;51.9;-7.0
1715536860;1.190695375;1.1743737;14.5;0.4
1715558460;1.444807933;1.418940333;24.8;-1.4
1715580060;1.291184342;1.191582825;33.8;-5.5
1715601660;1.323149528;1.247132342;14.1;-6.0
1715623260;1.474925356;1.400681233;11.4;-0.2
1715644860;1.639936061;1.558252347;18.8;-0.9
1715666460;1.504586522;1.375155939;22.7;-4.5
1715688060;1.214079464;1.099105344;20.3;-7.0
1715709660;2.329469611;2.112910008;23.1;0.8
1715731260;4.061808286;3.789911853;25.3;-1.1
1715752860;4.741856831;4.332118381;38.8;-3.7
1715774460;4.914283917;3.577806497;50.3;-3.4
1715796060;4.193797239;3.285515383;42.5;-0.9
1715817660;6.044839569;2.217354789;63.7;-3.7
1715839260;5.639042758;2.152914206;73.8;-5.6
1715860860;3.531877842;2.116601375;61.3;-6.5
1715882460;2.851220733;2.413164983;44.4;-3.3
1715904060;4.235030931;2.586468844;74.8;-4.1
1715925660;2.909926344;1.615427558;50.6;-5.9
1715947260;2.739255267;1.614065592;36.6;-7.3
1715968860;3.911380639;1.577414722;38.4;-5.3
1715990460;5.441558589;0.844044386;63.7;-5.6
1716012060;1.148351606;1.050141953;89.0;-8.3
1716033660;0.579351556;0.525205886;91.5;-8.9
1716055260;1.874968208;1.728102678;84.3;-7.8
1716076860;1.823950197;1.727262736;64.0;-6.7
1716098460;0.792930831;0.660425353;53.3;-9.6
1716120060;0.53280435;0.465754253;10.3;-6.9
1716141660;0.576479836;0.503390231;6.2;-2.0
1716163260;1.156753072;1.111086361;20.0;-3.2
1716184860;0.922972903;0.766101622;34.7;-7.1
1716206460;0.484577419;0.428675831;12.7;-7.7
1716228060;0.596664072;0.537419317;6.3;-2.1
1716249660;1.382411625;1.316929811;22.0;-3.0
1716271260;1.669142853;1.504223197;35.3;-7.1
1716292860;1.813860583;1.635430147;20.6;-7.6
1716314460;1.798050728;1.648334156;12.4;-1.9
1716336060;2.220054361;1.853364603;24.7;-2.8
1716357660;2.162589739;1.800892886;41.2;-7.8
1716379260;2.089227658;1.769599636;29.9;-8.3
1716400860;2.177057428;1.871477919;18.5;-3.6
1716422460;2.669950547;2.192068183;33.1;-4.6
1716444060;2.574114278;2.023925053;36.7;-8.2
1716465660;2.660494356;1.797972472;36.8;-8.9
1716487260;1.571307233;1.497605372;26.6;-5.4
1716508860;1.427170517;1.344227147;30.1;-6.3
1716530460;0.751444808;0.643336694;25.7;-8.5
1716552060;0.710015983;0.600977583;16.4;-8.2
1716573660;1.144432186;1.070554372;11.8;-2.9
1716595260;1.923521825;1.745827144;25.7;-4.8
1716616860;1.756029642;1.573605472;38.7;-9.6
1716638460;1.811772056;1.651539486;49.8;-11.5
1716660060;1.442728547;1.471957908;25.9;-4.7
1716681660;1.783200275;1.648131758;30.2;-5.5
1716703260;1.318030533;1.183000328;36.1;-9.9
1716724860;1.325422139;1.246910506;31.0;-11.3
1716746460;1.367635469;1.329135669;17.3;-5.0
1716768060;1.765410358;1.710605767;28.5;-6.3
1716789660;1.294860247;1.271876744;26.6;-9.5
1716811260;0.890599931;0.877232661;7.1;-7.9
1716832860;0.756229431;0.734556136;18.9;-3.3
1716854460;1.590543669;1.481958633;21.1;-4.5
1716876060;1.386503989;1.321267969;29.7;-8.5
1716897660;0.867260503;0.797417753;30.4;-9.3
1716919260;0.815796686;0.693239969;18.7;-3.0
1716940860;0.984824708;0.920983475;16.4;-3.0
1716962460;1.050040931;0.922250431;14.6;-4.2
1716984060;0.881600236;0.739826817;10.2;-3.4
1717005660;0.844805739;0.716809164;8.7;1.0
1717027260;0.832399831;0.713407661;10.0;-0.8
1717048860;0.662548281;0.554739475;11.9;-3.3
1717070460;0.547672756;0.466091611;8.1;-3.9
1717092060;0.672506519;0.553497586;5.1;0.5
1717113660;0.741203083;0.626417758;7.9;-0.9
1717135260;0.689204325;0.558156147;13.7;-4.2
1717156860;0.623484739;0.509670633;9.5;-4.7
1717178460;0.614556747;0.54072265;6.3;-0.8
1717200060;0.840187753;0.744878642;8.6;-1.6
1717221660;0.887372033;0.7326379;11.9;-5.6
1717243260;1.069890589;0.936875528;15.2;-5.6
1717264860;1.216773706;1.124581472;7.4;-0.3
1717286460;1.627945964;1.487090392;12.1;-1.8
1717308060;2.072149892;1.793124939;14.4;-4.7
1717329660;2.068031881;1.794274447;12.3;-4.2
1717351260;1.748288325;1.597234367;18.8;0.4
1717372860;1.547643572;1.437043461;21.8;0.1
1717394460;1.354423461;1.218858369;18.3;-1.5
1717416060;1.191515997;1.072703617;17.9;-1.5
1717437660;1.077538675;0.990575306;12.2;2.4
1717459260;1.279053453;1.221154911;16.6;1.1
1717480860;1.521100286;1.409832808;20.5;-2.6
1717502460;1.656266669;1.531308667;16.7;-2.9
1717524060;1.615699803;1.503918831;10.6;1.8
1717545660;1.646097411;1.561955692;14.9;0.3
1717567260;1.531136203;1.398559642;16.9;-1.4
1717588860;1.183743706;1.086357167;7.4;-0.2
1717610460;1.093651417;1.015043403;6.7;3.5
1717632060;1.139907378;1.035800761;12.6;1.5
1717653660;0.899314142;0.764367461;7.2;1.2
1717675260;0.823974989;0.690638125;7.2;0.7
1717696860;0.737264303;0.626068525;4.0;3.9
1717718460;0.670788881;0.574888675;3.8;4.6
1717740060;0.797735767;0.674059067;3.1;1.7
1717761660;0.877085231;0.754831069;7.5;0.5
1717783260;1.216342778;1.129779789;8.2;4.8
1717804860;1.426539486;1.343572886;10.7;3.5
1717826460;1.615755022;1.475157153;15.1;0.1
1717848060;1.468822289;1.365661883;13.8;-2.2
1717869660;1.523304036;1.422982928;12.3;1.7
1717891260;1.928032097;1.732586658;22.5;-1.6
1717912860;1.826118622;1.662495156;38.8;-8.0
1717934460;1.885478639;1.689234764;47.3;-8.2
1717956060;1.211056114;1.185432986;28.9;-2.6
1717977660;1.357411872;1.330767806;30.8;-3.2
1717999260;1.234229622;1.105264472;42.8;-7.4
1718020860;0.843538233;0.737966089;33.3;-8.4
1718042460;0.680620272;0.600000942;11.9;-2.0
1718064060;1.018116322;0.958469006;18.8;-2.9
1718085660;0.819772397;0.694528564;11.2;-4.8
1718107260;0.576438392;0.484988856;3.4;-2.9
1718128860;0.617791586;0.538239917;3.0;1.0
1718150460;0.988004958;0.991635239;10.4;-0.7
1718172060;1.471375289;1.438867328;26.8;-5.1
1718193660;1.487111172;1.433145878;44.4;-6.7
1718215260;1.399194461;1.354567631;42.5;-1.6
1718236860;1.676117219;1.611480608;40.0;-1.9
1718258460;1.623965025;1.568978369;53.3;-6.7
1718280060;2.388543992;2.040328794;59.8;-6.1
1718301660;2.274091589;1.962721447;47.7;-1.9
1718323260;2.489802531;2.059869428;61.4;-4.8
1718344860;1.748934036;1.613817328;91.8;-8.7
1718366460;1.481427733;1.442687986;89.5;-10.5
1718388060;0.886451678;0.8682265;40.0;-5.2
1718409660;1.263354747;1.284323203;60.5;-5.5
1718431260;0.718464508;0.605118022;57.0;-8.9
1718452860;0.564465239;0.492450367;28.4;-9.2
1718474460;0.600387994;0.557517908;17.4;-3.6
1718496060;1.217782464;1.254716211;49.4;-5.1
1718517660;0.734206108;0.581424894;42.6;-8.4
1718539260;0.736363761;0.622216403;26.4;-8.3
1718560860;0.80825335;0.738974303;17.3;-3.5
1718582460;1.343121867;1.303267031;28.5;-4.7
1718604060;1.634105378;1.499736464;39.6;-8.1
1718625660;1.085025436;0.946866303;37.9;-10.3
1718647260;0.535759797;0.473358472;18.7;-6.1
1718668860;0.630428914;0.603546672;22.1;-6.3
1718690460;0.42090895;0.341162114;29.8;-11.4
1718712060;0.319382703;0.231215039;8.9;-10.3
1718733660;0.385480792;0.350345208;6.6;-6.0
1718755260;0.971383483;0.923318783;22.7;-6.7
1718776860;0.676755531;0.603364733;32.3;-11.1
1718798460;0.354778711;0.289501039;9.9;-11.1
1718820060;0.379250753;0.345108672;6.1;-5.9
1718841660;0.551151711;0.525707239;16.1;-5.9
1718863260;0.776665767;0.682953103;36.3;-10.3
1718884860;1.789770339;1.580287172;47.9;-9.8
1718906460;1.712922847;1.495160483;43.9;-6.4
1718928060;1.907819289;1.736296897;50.5;-6.7
1718949660;2.283315994;1.751335239;69.2;-9.9
1718971260;1.739291536;1.541287833;68.1;-10.0
1718992860;1.413013406;1.468240894;59.3;-6.2
1719014460;1.726277747;1.666320578;46.4;-5.4
1719036060;1.319327642;1.344122778;71.7;-10.6
1719057660;1.829482975;1.641448594;69.0;-11.5
1719079260;1.929687386;1.725749439;37.3;-6.0
1719100860;2.504425822;2.051405711;37.6;-5.1
1719122460;1.698674061;1.551000008;32.2;-8.2
1719144060;1.099499197;0.986286792;18.3;-9.1
1719165660;0.599742633;0.528006906;10.9;-3.6
1719187260;1.589670842;1.476833375;28.7;-4.3
1719208860;2.251349497;1.677371397;32.9;-6.7
1719230460;1.3816556;1.351892178;26.5;-8.7
1719252060;1.203435311;1.165197086;12.5;-2.9
1719273660;1.336803228;1.224834411;28.4;-3.8
1719295260;1.159309275;1.092983039;34.5;-7.4
1719316860;1.032643392;0.973569683;27.6;-7.3
1719338460;0.770175431;0.642789942;37.7;-7.1
1719360060;0.944744225;0.871483181;49.4;-8.8
1719381660;0.769764419;0.609636211;34.8;-9.0
1719403260;0.692794839;0.578182214;19.1;-9.9
1719424860;0.713169108;0.593498664;6.6;-2.7
1719446460;0.853704422;0.733218481;12.5;-4.0
1719468060;0.838499736;0.671692492;16.7;-6.4
1719489660;0.80798295;0.662454281;13.5;-7.7
1719511260;0.986236742;0.880971831;6.0;-1.6
1719532860;1.196853883;1.186662742;20.0;-3.2
1719554460;1.135677197;1.040844789;31.7;-5.4
1719576060;1.093881178;1.014556628;35.2;-5.9
1719597660;1.457351772;1.341031872;38.8;-6.3
1719619260;1.942435731;1.785060408;42.4;-6.8
1719640860;2.081879769;1.820946781;45.6;-8.8
1719662460;1.587659539;1.534986822;35.3;-10.0
1719684060;1.416691897;1.380650178;25.7;-4.2
1719705660;1.242792922;1.256651233;37.0;-9.1
1719727260;0.634575589;0.578642461;40.8;-9.8
1719748860;0.519926211;0.430736397;37.0;-9.8
1719770460;0.487128719;0.373265628;10.3;-3.2
1719792060;0.4307102;0.420587586;8.0;-5.0
1719813660;0.308999583;0.197457761;4.0;-3.1
1719835260;0.280882242;0.173862936;0.8;-1.8
1719856860;0.288976039;0.232016842;1.6;2.7
1719878460;0.286589128;0.220556911;3.8;1.2
1719900060;0.246324561;0.150552983;1.7;-0.2
1719921660;0.229289;0.136189111;1.8;-2.3
1719943260;0.250731017;0.191763333;1.6;1.2
1719964860;0.2197892;0.158877972;1.7;1.1
1719986460;0.27839355;0.167844117;1.7;-0.8
1720008060;0.394254922;0.319872139;2.0;1.3
1720029660;0.655930181;0.569707175;3.7;5.4
1720051260;0.617054467;0.557763461;1.7;3.4
1720072860;0.560690111;0.480200156;1.3;1.5
1720094460;0.415791961;0.369148017;1.1;0.4
1720116060;0.610875994;0.537993719;2.3;3.5
1720137660;0.909578358;0.798277894;2.8;0.7
1720159260;0.8889282;0.725917481;3.3;-2.8
1720180860;0.683491953;0.587639317;11.8;-8.6
1720202460;1.5368038;1.448875472;3.4;-2.6
1720224060;1.651412619;1.601293403;9.6;-3.4
1720245660;2.143170417;1.881946397;15.6;-7.3
1720267260;1.714697297;1.661889228;8.0;-8.2
1720288860;1.884771483;1.640852975;18.1;-5.0
1720310460;2.092737967;1.889275636;38.0;-8.4
1720332060;1.93650905;1.694894333;44.1;-8.8
1720353660;1.485512117;1.420192872;38.4;-9.6
1720375260;1.14487815;1.083315317;25.5;-5.1
1720396860;1.509688286;1.411983044;36.1;-6.0
1720418460;0.975653239;0.867549939;42.3;-10.3
1720440060;0.883367039;0.794423906;26.0;-10.3
1720461660;1.214302625;1.117377942;22.6;-5.5
1720483260;1.864338519;1.681133764;44.0;-7.0
1720504860;1.340225933;1.164394233;62.5;-12.3
1720526460;0.743274347;0.625404917;58.6;-14.2
1720548060;0.616880022;0.541449994;29.9;-11.8
1720569660;0.791586125;0.728259239;27.8;-12.5
1720591260;0.509260544;0.448225853;20.2;-14.2
1720612860;0.720146333;0.547401228;11.2;-12.7
1720634460;0.815304633;0.638538136;15.6;-11.1
1720656060;0.962082067;0.804960808;24.7;-11.5
1720677660;0.619713253;0.580753469;24.2;-15.8
1720699260;0.485783781;0.446921081;24.1;-17.0
1720720860;0.393729186;0.362230869;9.9;-10.7
1720742460;0.595042625;0.547364531;14.7;-10.2
1720764060;0.445942367;0.369248464;21.3;-13.8
1720785660;0.312622822;0.224949033;15.3;-15.6
1720807260;0.400534175;0.367014136;10.5;-8.5
1720828860;0.530183553;0.468618981;18.3;-8.4
1720850460;0.255266983;0.148122531;17.3;-12.9
1720872060;0.176535444;0.128910489;9.0;-12.9
1720893660;0.147074369;0.136852867;4.3;-8.2
1720915260;0.355533928;0.317364594;9.2;-8.0
1720936860;0.413814953;0.322182453;12.3;-10.1
1720958460;0.379746031;0.322914756;9.5;-11.0
1720980060;0.385762072;0.331738722;4.2;-7.3
1721001660;0.69265255;0.603839114;4.8;-4.7
1721023260;0.622224517;0.543724331;7.2;-8.5
1721044860;0.589337547;0.514053153;6.8;-10.0
1721066460;0.416705008;0.39245355;6.1;-4.3
1721088060;0.446315753;0.425371106;6.4;-4.0
1721109660;0.495769944;0.41735605;5.9;-5.3
1721131260;0.682412308;0.560516469;3.6;-3.9
1721152860;0.660916425;0.576305181;3.6;-0.2
1721174460;0.696208647;0.601773775;4.4;0.0
1721196060;1.100222231;0.986929236;4.4;-1.0
1721217660;1.300416286;1.196343419;5.3;0.4
1721239260;1.212218633;1.115688175;6.5;2.8
1721260860;0.792793858;0.684382108;5.8;1.8
1721282460;0.610165797;0.512371933;5.5;-1.4
1721304060;1.182010061;1.178082142;4.6;-3.4
1721325660;1.67320945;1.545820881;10.3;0.4
1721347260;1.8777296;1.672107186;10.5;-0.7
1721368860;1.811060581;1.596756842;27.2;-4.5
1721390460;1.808103664;1.615681819;26.8;-4.4
1721412060;2.406298511;2.03968385;14.1;1.7
1721433660;2.383093192;2.01802945;19.4;-0.7
1721455260;2.179067089;1.840819986;23.7;-3.5
1721476860;1.916226008;1.706469325;22.7;-4.5
1721498460;1.830944342;1.701091719;17.6;-0.3
1721520060;1.961820425;1.737738103;25.6;-2.5
1721541660;2.6321612;2.144378378;33.3;-6.2
1721563260;3.999463403;2.229739192;41.1;-4.9
1721584860;2.506566103;1.8254058;22.4;-2.5
1721606460;2.055582278;1.725027878;24.3;-4.3
1721628060;2.307270611;1.901201353;45.4;-6.7
1721649660;3.396524122;2.479795914;41.4;-5.7
1721671260;3.235921083;2.496575936;38.2;-2.9
1721692860;4.150953644;2.626044503;58.1;-4.6
1721714460;3.949891661;3.068941658;62.1;-6.0
1721736060;3.268748594;2.787263086;69.3;-7.1
1721757660;1.772015536;1.631805453;40.3;-3.9
1721779260;1.944843972;1.769966511;44.4;-5.0
1721800860;0.942121406;0.731201908;52.5;-10.1
1721822460;0.474493136;0.412419119;16.2;-11.0
1721844060;0.541547394;0.471393181;8.4;-4.5
1721865660;1.129256225;1.088897408;8.7;-3.0
1721887260;0.972042714;0.861247322;12.6;-4.1
1721908860;2.171130478;1.891169142;16.6;-5.3
1721930460;3.376936433;2.727576942;12.3;-0.6
1721952060;3.025381167;2.511214375;16.2;-3.4
1721973660;2.080251158;1.77298945;21.9;-6.9
1721995260;1.13499635;1.098260031;19.6;-6.6
1722016860;0.721323858;0.652104989;18.1;-3.2
1722038460;0.662922447;0.648193556;15.3;-3.0
1722060060;0.577089364;0.465217878;20.1;-6.9
1722081660;0.436444253;0.348185892;5.2;-4.7
1722103260;0.427134258;0.370075728;3.7;-0.9
1722124860;0.665257503;0.646354808;14.4;-2.0
1722146460;0.661888489;0.544702533;24.2;-5.7
1722168060;0.541795897;0.430167553;22.4;-6.8
1722189660;0.440308719;0.387042064;4.4;-1.0
1722211260;0.669880711;0.6481332;16.8;-1.9
1722232860;0.673655678;0.558599789;32.3;-6.5
1722254460;0.552811183;0.453078186;18.5;-6.8
1722276060;0.435326036;0.401428586;4.6;-1.6
1722297660;0.540212942;0.522447475;12.9;-1.9
1722319260;0.516812069;0.417511256;17.2;-5.0
1722340860;0.453071425;0.377328786;13.3;-5.7
1722362460;0.554539022;0.479047844;4.9;-0.7
1722384060;0.868077092;0.764589297;8.8;-0.9
1722405660;0.908699972;0.772905239;13.4;-2.4
1722427260;0.725778461;0.620922536;20.7;-5.1
1722448860;0.699736372;0.610094044;16.5;-1.4
1722470460;0.900435736;0.83219185;17.7;-2.3
1722492060;0.773301742;0.6013647;19.9;-6.1
1722513660;0.540865683;0.427909664;6.3;-7.9
1722535260;0.604575819;0.532253428;6.1;-1.3
1722556860;1.078401914;1.051763978;21.6;-2.9
1722578460;1.049759958;0.954337825;25.6;-7.9
1722600060;1.073570639;0.977981417;26.7;-10.1
1722621660;1.152666269;1.087233;20.0;-4.6
1722643260;2.010757503;1.738537808;37.8;-5.5
1722664860;1.624264083;1.505704631;48.0;-10.2
1722686460;1.500557756;1.348120503;56.8;-12.4
1722708060;1.303192453;1.190760781;22.2;-4.9
1722729660;2.023602025;1.756451397;31.8;-5.2
1722751260;1.549633314;1.358885561;47.2;-10.0
1722772860;1.366293683;1.31689855;27.6;-10.7
1722794460;1.33648855;1.266762681;19.3;-5.4
1722816060;1.601942303;1.482188517;38.3;-5.9
1722837660;1.122392992;0.975338625;43.7;-10.7
1722859260;0.911648397;0.815088831;32.5;-12.5
1722880860;0.979653047;0.886325089;15.8;-5.8
1722902460;1.522391872;1.480959364;33.9;-6.3
1722924060;1.169508456;1.002756514;41.7;-11.1
1722945660;0.842667764;0.716514125;33.8;-12.3
1722967260;1.694598322;1.525858081;39.8;-7.3
1722988860;2.224362367;1.924614278;49.7;-8.6
1723010460;1.419958239;1.223369633;65.6;-13.5
1723032060;0.852825214;0.754613153;42.3;-15.8
1723053660;0.941564439;0.845027542;31.4;-9.2
1723075260;1.271919439;1.178733275;29.6;-8.7
1723096860;0.866201486;0.740245272;33.8;-13.1
1723118460;0.820442814;0.72765335;15.4;-13.2
1723140060;0.739823981;0.629626942;9.1;-7.4
1723161660;0.802636158;0.695437981;13.2;-7.1
1723183260;0.677881111;0.575122183;25.9;-13.2
1723204860;0.540811375;0.512460881;19.7;-13.7
1723226460;0.334541586;0.279828458;8.8;-6.7
1723248060;0.330851972;0.280126433;3.3;-5.3
1723269660;0.463088678;0.372658008;8.1;-7.4
1723291260;0.487616411;0.402691772;7.6;-8.8
1723312860;0.543437436;0.469647144;4.4;-5.4
1723334460;0.719956106;0.648483008;8.0;-5.9
1723356060;0.56463195;0.520326108;8.7;-9.5
1723377660;0.359761192;0.331691167;5.2;-8.4
1723399260;0.331673936;0.304430483;4.6;-3.8
1723420860;0.395489231;0.364002294;4.4;-3.9
1723442460;0.476375344;0.352991444;4.0;-5.0
1723464060;0.476755947;0.377773419;5.4;-6.1
1723485660;0.470129778;0.408852811;3.5;-2.0
1723507260;0.609207044;0.525270556;4.9;-2.8
1723528860;0.477793469;0.401778183;7.4;-6.6
1723550460;0.340267878;0.285604219;11.7;-8.3
1723572060;0.366072919;0.375561725;10.6;-4.2
1723593660;0.600239183;0.602647325;12.6;-3.6
1723615260;0.499106769;0.469678869;24.3;-8.7
1723636860;0.312823744;0.202310064;21.0;-9.7
1723658460;0.586559917;0.502233933;2.3;-1.9
1723680060;0.830037064;0.742028794;8.6;-1.9
1723701660;0.804396942;0.659171686;17.8;-5.3
1723723260;0.735367839;0.604723347;14.8;-7.1
1723744860;0.811265303;0.734270211;10.3;-0.6
1723766460;1.171787406;1.105894667;19.4;-1.4
1723788060;1.316960925;1.222730075;22.9;-4.8
1723809660;2.170681375;1.944321622;28.8;-6.0
1723831260;2.585440978;2.183090922;22.3;1.2
1723852860;2.397354547;1.956335386;23.1;-0.9
1723874460;1.584820019;1.479073167;34.0;-6.3
1723896060;1.837384733;1.657701386;37.4;-7.2
1723917660;2.300326717;1.887362906;28.7;-1.1
1723939260;2.652195275;2.184202575;30.5;-1.0
1723960860;2.464260928;1.998186881;43.5;-4.6
1723982460;2.34182335;1.909995125;41.6;-5.2
1724004060;1.823476511;1.564570469;32.9;-0.7
1724025660;1.843889239;1.720148814;35.7;-1.7
1724047260;2.464260928;1.078735719;53.3;-7.6
1724068860;2.34182335;0.846234558;54.6;-9.8
1724090460;1.823476511;0.570059758;25.6;-2.4
1724112060;1.843889239;1.523696256;29.0;-2.4
1724133660;1.661319622;1.483713686;31.5;-6.4
1724155260;2.437291733;2.032682064;52.0;-8.7
1724176860;2.303103175;1.936346189;34.5;-2.6
1724198460;3.647660356;2.894852847;47.4;-4.4
1724220060;2.662387053;2.062065231;63.2;-7.6
1724241660;1.81411025;1.583024031;74.0;-10.0
1724263260;1.798992792;1.592449378;75.7;-7.4
1724284860;1.623236094;1.492298939;54.3;-6.6
1724306460;1.059375842;0.975964839;89.0;-11.5
1724328060;0.779385775;0.701169883;83.5;-14.1
1724349660;1.038507286;0.947571347;33.9;-8.1
1724371260;1.056413417;0.994195397;31.6;-8.3
1724392860;0.837259019;0.712472247;48.0;-14.6
1724414460;0.8200469;0.677558206;20.1;-13.6
1724436060;0.954909594;0.805489031;11.9;-5.6
1724457660;1.051772811;0.92816885;14.0;-5.5
1724479260;1.245917344;1.137898428;21.9;-11.4
1724500860;0.84704315;0.690204478;21.9;-10.8
1724522460;0.565403633;0.476304339;9.3;-2.9
1724544060;0.600628061;0.52897205;11.8;-3.2
